Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,202,395.0,451,449,482,531,464,517,621,603,560,590,677,752,689,723,704,685,765,662,680,661,625,661,649,725,545,604,588,533,566,538,507,538,506,621,458,530,559,470,536,513,500,531,480,531,451,480,443,416,431,372,396,400,379,410,304,362,290,257,266,254,264,216,174,179,127,136,136,128,130,116,96,93,62,89,68,81,63,73,43,40,37,25,22,74,34560,Sangyoung,MMR013039
 Illiterate,207,38.0,17,10,10,2,6,5,7,7,7,7,7,4,6,5,4,4,2,5,4,2,1,1,4,5,3,3,3,3,1,4,4,4,4,-,5,2,2,1,-,1,2,3,2,2,3,4,2,4,3,3,1,3,1,4,1,1,2,1,3,-,1,3,-,-,-,2,-,-,2,-,1,1,-,-,1,1,1,1,1,1,1,1,-,2,482,Sangyoung,MMR013039
 Total,409,433.0,468,459,492,533,470,522,628,610,567,597,684,756,695,728,708,689,767,667,684,663,626,662,653,730,548,607,591,536,567,542,511,542,510,621,463,532,561,471,536,514,502,534,482,533,454,484,445,420,434,375,397,403,380,414,305,363,292,258,269,254,265,219,174,179,127,138,136,128,132,116,97,94,62,89,69,82,64,74,44,41,38,26,22,76,35042,Sangyoung,MMR013039
