Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,868,2475.0,2848,2697,2715,3052,2789,2978,2938,2588,2615,2234,2208,2327,1836,2307,1713,1813,1760,1671,2345,1719,1791,2008,1811,2335,1772,1904,2020,1662,2305,1655,1621,1853,1704,1952,1338,1885,1611,1446,1827,1515,1331,1592,1241,1618,1208,1202,1355,1167,1507,1196,990,1037,912,1246,787,835,734,639,798,575,538,354,255,422,234,273,266,239,399,203,158,170,114,169,96,134,119,89,104,74,47,42,28,113,113121,Wakema,MMR017017
 Illiterate,2119,695.0,322,195,119,116,83,113,112,108,132,121,127,122,96,174,74,105,112,99,171,127,128,148,124,170,111,139,171,114,234,145,120,142,117,164,75,117,101,82,157,87,85,97,70,97,60,88,89,58,119,73,63,71,53,99,33,59,62,70,77,33,43,45,20,49,15,25,38,27,58,23,22,21,26,38,19,18,18,16,20,5,11,8,4,28,10141,Wakema,MMR017017
 Total,2987,3170.0,3170,2892,2834,3168,2872,3091,3050,2696,2747,2355,2335,2449,1932,2481,1787,1918,1872,1770,2516,1846,1919,2156,1935,2505,1883,2043,2191,1776,2539,1800,1741,1995,1821,2116,1413,2002,1712,1528,1984,1602,1416,1689,1311,1715,1268,1290,1444,1225,1626,1269,1053,1108,965,1345,820,894,796,709,875,608,581,399,275,471,249,298,304,266,457,226,180,191,140,207,115,152,137,105,124,79,58,50,32,141,123262,Wakema,MMR017017
