Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,75,200.0,258,302,241,270,203,259,224,201,202,200,162,246,138,253,126,162,113,110,233,111,115,142,100,253,75,121,100,85,252,100,88,111,83,222,76,112,95,97,233,75,65,74,64,178,48,72,73,63,121,79,51,52,27,106,26,37,33,22,46,17,30,20,8,38,8,13,8,6,14,16,4,7,5,10,6,2,2,2,8,2,1,1,-,7,8296,Minepyin,MMR016007
 Illiterate,695,556.0,412,458,271,420,137,269,251,168,347,202,176,331,137,494,127,131,147,149,482,146,146,228,120,697,105,139,102,103,498,123,112,171,92,541,111,174,144,103,382,87,91,92,100,529,75,98,111,102,238,104,75,52,51,370,35,44,32,43,134,30,25,30,27,145,19,24,21,18,56,19,7,9,8,65,7,7,2,5,11,4,3,6,6,19,13633,Minepyin,MMR016007
 Total,770,756.0,670,760,512,690,340,528,475,369,549,402,338,577,275,747,253,293,260,259,715,257,261,370,220,950,180,260,202,188,750,223,200,282,175,763,187,286,239,200,615,162,156,166,164,707,123,170,184,165,359,183,126,104,78,476,61,81,65,65,180,47,55,50,35,183,27,37,29,24,70,35,11,16,13,75,13,9,4,7,19,6,4,7,6,26,21929,Minepyin,MMR016007
