Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,516,1717.0,2002,1787,1721,1880,1749,1940,2248,2275,2113,2170,2421,2906,2382,2979,2199,2239,2254,2084,2418,2029,2082,2196,1984,2628,1708,1972,1803,1651,2088,1485,1560,1761,1397,1768,1160,1449,1403,975,1633,952,1052,1052,789,976,621,766,803,602,781,570,529,538,397,583,344,431,430,300,482,262,343,210,172,244,139,169,159,146,195,123,103,114,48,100,42,56,57,37,41,29,18,18,12,50,94617,Pyigyidagun,MMR010005
 Illiterate,1308,238.0,113,52,43,30,20,26,44,51,30,42,30,44,30,56,22,24,31,33,39,22,17,31,24,34,20,25,22,20,26,19,18,17,15,32,9,25,16,14,24,12,6,10,11,9,8,8,5,7,12,4,4,10,1,15,3,10,4,4,6,3,7,6,3,10,4,4,4,-,4,-,2,2,-,3,1,1,2,1,4,1,4,1,2,4,2958,Pyigyidagun,MMR010005
 Total,1824,1955.0,2115,1839,1764,1910,1769,1966,2292,2326,2143,2212,2451,2950,2412,3035,2221,2263,2285,2117,2457,2051,2099,2227,2008,2662,1728,1997,1825,1671,2114,1504,1578,1778,1412,1800,1169,1474,1419,989,1657,964,1058,1062,800,985,629,774,808,609,793,574,533,548,398,598,347,441,434,304,488,265,350,216,175,254,143,173,163,146,199,123,105,116,48,103,43,57,59,38,45,30,22,19,14,54,97575,Pyigyidagun,MMR010005
