Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,388,1098.0,1261,1380,1289,1403,1488,1598,1737,1759,1816,1661,1936,1941,1867,2083,1870,1750,1787,1761,1726,1592,1620,1697,1513,1965,1439,1525,1458,1370,1477,1268,1262,1452,1244,1545,1094,1367,1330,1175,1413,1209,1175,1265,1035,1173,870,1019,1041,908,840,796,763,740,632,805,501,626,579,502,555,432,476,363,270,351,235,269,263,267,332,244,170,185,140,168,115,115,112,92,95,70,52,48,32,110,84445,Thingangyun,MMR013009
 Illiterate,806,173.0,50,39,24,26,19,25,17,36,20,33,34,39,25,36,25,23,30,28,24,24,26,21,21,37,23,41,19,18,32,23,24,31,20,33,22,23,20,16,27,15,25,22,13,17,12,23,16,9,11,17,7,20,9,18,10,12,8,10,18,13,9,10,6,10,3,5,3,6,8,6,2,2,6,4,3,3,5,1,6,1,3,1,2,13,2456,Thingangyun,MMR013009
 Total,1194,1271.0,1311,1419,1313,1429,1507,1623,1754,1795,1836,1694,1970,1980,1892,2119,1895,1773,1817,1789,1750,1616,1646,1718,1534,2002,1462,1566,1477,1388,1509,1291,1286,1483,1264,1578,1116,1390,1350,1191,1440,1224,1200,1287,1048,1190,882,1042,1057,917,851,813,770,760,641,823,511,638,587,512,573,445,485,373,276,361,238,274,266,273,340,250,172,187,146,172,118,118,117,93,101,71,55,49,34,123,86901,Thingangyun,MMR013009
