Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,31,65.0,84,93,92,74,75,62,73,70,59,33,55,56,55,71,48,56,39,43,79,42,51,50,33,74,42,46,59,43,59,15,24,42,32,59,23,32,35,36,40,27,25,29,29,44,14,21,22,20,30,35,9,17,8,27,10,8,16,8,14,10,9,11,2,11,6,4,4,3,2,1,2,3,3,3,-,1,1,1,2,1,1,-,1,1,2646,Kenglat(ST),MMR016009
 Illiterate,94,62.0,34,23,22,16,17,13,18,17,23,23,21,32,24,42,22,35,21,28,54,29,35,36,21,100,22,28,36,17,62,30,40,38,26,84,43,43,36,46,52,29,34,42,29,67,32,35,39,23,45,41,27,35,15,55,20,10,21,11,17,8,9,14,10,23,7,3,7,4,10,6,6,7,2,5,1,1,1,2,1,-,-,-,-,3,2222,Kenglat(ST),MMR016009
 Total,125,127.0,118,116,114,90,92,75,91,87,82,56,76,88,79,113,70,91,60,71,133,71,86,86,54,174,64,74,95,60,121,45,64,80,58,143,66,75,71,82,92,56,59,71,58,111,46,56,61,43,75,76,36,52,23,82,30,18,37,19,31,18,18,25,12,34,13,7,11,7,12,7,8,10,5,8,1,2,2,3,3,1,1,-,1,4,4868,Kenglat(ST),MMR016009
