Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,560,1529.0,1792,1701,1571,1702,1553,1695,1753,1705,1531,1446,1486,1666,1450,1681,1394,1509,1408,1378,1683,1354,1497,1593,1423,1892,1244,1447,1355,1211,1468,1076,994,1238,996,1168,777,1083,1073,870,1186,851,788,873,686,914,674,749,717,657,829,614,547,520,456,615,354,393,363,307,412,256,307,211,163,261,128,137,147,130,238,134,88,100,58,107,52,83,64,38,74,24,28,13,21,51,72370,Pyinmana,MMR018006
 Illiterate,1104,308.0,92,55,43,33,21,28,25,31,31,29,27,41,21,44,26,30,27,19,33,27,33,36,26,53,18,33,25,25,45,12,17,32,16,30,12,14,22,10,45,19,24,24,12,38,23,9,12,11,16,15,13,14,11,15,6,7,12,11,11,9,6,8,2,9,4,4,8,6,15,6,2,4,2,7,6,2,7,5,3,3,-,1,-,7,3028,Pyinmana,MMR018006
 Total,1664,1837.0,1884,1756,1614,1735,1574,1723,1778,1736,1562,1475,1513,1707,1471,1725,1420,1539,1435,1397,1716,1381,1530,1629,1449,1945,1262,1480,1380,1236,1513,1088,1011,1270,1012,1198,789,1097,1095,880,1231,870,812,897,698,952,697,758,729,668,845,629,560,534,467,630,360,400,375,318,423,265,313,219,165,270,132,141,155,136,253,140,90,104,60,114,58,85,71,43,77,27,28,14,21,58,75398,Pyinmana,MMR018006
