Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,82,225.0,258,287,289,276,237,267,267,228,223,205,179,193,153,129,115,111,100,112,134,130,95,95,105,119,68,104,77,88,99,75,87,88,80,95,75,79,74,75,102,69,70,90,72,99,73,64,67,71,57,61,42,58,27,56,31,36,28,41,32,31,21,14,14,22,13,8,13,12,15,7,9,18,10,9,6,3,6,7,4,3,2,1,1,9,7282,Tonzaung,MMR004005
 Illiterate,250,131.0,43,34,17,8,4,4,3,2,3,9,4,7,3,3,4,5,6,4,4,5,5,7,6,9,6,6,6,4,7,6,7,7,7,7,2,5,5,5,9,8,9,10,11,12,8,7,7,2,6,7,4,6,6,12,6,3,5,3,10,3,2,1,3,5,2,2,1,2,5,-,1,2,3,2,1,2,1,2,1,1,1,-,1,2,857,Tonzaung,MMR004005
 Total,332,356.0,301,321,306,284,241,271,270,230,226,214,183,200,156,132,119,116,106,116,138,135,100,102,111,128,74,110,83,92,106,81,94,95,87,102,77,84,79,80,111,77,79,100,83,111,81,71,74,73,63,68,46,64,33,68,37,39,33,44,42,34,23,15,17,27,15,10,14,14,20,7,10,20,13,11,7,5,7,9,5,4,3,1,2,11,8139,Tonzaung,MMR004005
