Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,208,572.0,662,686,584,641,588,618,705,610,615,541,574,569,497,503,398,475,434,376,479,399,441,481,411,514,376,498,398,408,483,369,405,420,347,455,305,428,343,250,398,287,276,331,212,308,221,223,223,207,222,171,212,164,134,177,101,102,134,88,114,91,84,80,57,69,27,36,38,37,38,34,26,23,20,23,12,16,16,14,14,5,5,4,3,10,24153,Tamu,MMR005030
 Illiterate,434,81.0,28,9,6,9,3,7,9,6,5,3,4,6,5,5,3,1,9,6,6,2,6,7,2,5,4,4,4,6,6,3,3,5,3,16,3,6,3,3,8,5,5,4,2,16,2,4,2,4,3,1,3,8,2,5,1,1,-,1,4,1,4,5,2,7,1,2,-,3,4,1,2,1,2,4,3,3,1,1,1,1,-,-,1,2,869,Tamu,MMR005030
 Total,642,653.0,690,695,590,650,591,625,714,616,620,544,578,575,502,508,401,476,443,382,485,401,447,488,413,519,380,502,402,414,489,372,408,425,350,471,308,434,346,253,406,292,281,335,214,324,223,227,225,211,225,172,215,172,136,182,102,103,134,89,118,92,88,85,59,76,28,38,38,40,42,35,28,24,22,27,15,19,17,15,15,6,5,4,4,12,25022,Tamu,MMR005030
