Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,189,451.0,598,507,479,566,516,605,601,532,446,454,439,431,344,396,322,335,334,257,327,277,285,339,265,329,264,321,289,232,341,267,292,315,248,351,248,292,268,257,277,203,198,206,191,223,156,196,180,168,209,166,121,101,92,149,76,99,81,81,97,71,75,56,35,42,33,39,39,34,46,39,26,37,22,20,13,21,20,9,12,13,5,9,3,13,18611,Hopin(ST),MMR001007
 Illiterate,290,40.0,17,13,9,1,4,2,8,5,7,2,3,4,2,4,3,2,6,3,1,3,8,8,2,7,4,2,2,1,6,2,7,5,3,11,3,4,-,2,7,5,4,5,1,8,2,3,8,8,3,7,8,2,3,6,2,1,5,7,6,3,5,4,1,7,-,-,5,3,8,4,2,2,-,3,1,-,1,2,5,3,2,2,-,3,673,Hopin(ST),MMR001007
 Total,479,491.0,615,520,488,567,520,607,609,537,453,456,442,435,346,400,325,337,340,260,328,280,293,347,267,336,268,323,291,233,347,269,299,320,251,362,251,296,268,259,284,208,202,211,192,231,158,199,188,176,212,173,129,103,95,155,78,100,86,88,103,74,80,60,36,49,33,39,44,37,54,43,28,39,22,23,14,21,21,11,17,16,7,11,3,16,19284,Hopin(ST),MMR001007
