Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,531,1172.0,1323,1355,1307,1391,1503,1507,1796,1795,1545,1655,1805,2030,1906,2075,1767,1742,1698,1518,1635,1371,1507,1520,1500,1765,1419,1496,1579,1399,1519,1405,1395,1561,1423,1602,1314,1623,1446,1272,1422,1233,1215,1244,1084,1142,888,902,897,786,753,718,602,650,665,691,490,604,669,562,694,574,658,567,469,554,390,439,455,451,509,317,249,288,206,225,146,158,119,94,75,68,42,37,27,89,86289,Dagon Myothit(North),MMR013019
 Illiterate,758,141.0,64,35,29,20,26,35,37,21,20,27,25,28,18,30,10,23,21,17,23,18,17,19,16,18,6,21,14,9,28,17,10,11,9,20,9,9,14,11,11,8,9,9,9,8,4,5,7,3,7,6,4,4,3,7,2,4,1,3,5,5,5,2,7,6,-,3,4,4,4,2,-,1,1,3,2,1,4,3,-,-,-,1,-,-,1861,Dagon Myothit(North),MMR013019
 Total,1289,1313.0,1387,1390,1336,1411,1529,1542,1833,1816,1565,1682,1830,2058,1924,2105,1777,1765,1719,1535,1658,1389,1524,1539,1516,1783,1425,1517,1593,1408,1547,1422,1405,1572,1432,1622,1323,1632,1460,1283,1433,1241,1224,1253,1093,1150,892,907,904,789,760,724,606,654,668,698,492,608,670,565,699,579,663,569,476,560,390,442,459,455,513,319,249,289,207,228,148,159,123,97,75,68,42,38,27,89,88150,Dagon Myothit(North),MMR013019
