Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,380,780.0,827,773,844,894,867,958,969,916,841,769,900,952,821,958,789,872,850,686,916,775,807,863,743,969,773,827,833,779,920,735,830,912,759,845,605,893,776,660,830,715,727,750,626,789,619,658,734,621,752,618,588,602,473,674,493,435,374,339,409,288,280,193,121,191,148,171,180,136,255,126,121,144,109,179,98,87,89,79,79,56,30,21,21,73,48967,Gyobingauk,MMR008014
 Illiterate,514,122.0,45,33,20,21,14,13,21,12,21,20,14,21,11,15,16,18,10,11,20,16,9,14,8,13,7,8,15,13,26,8,17,14,8,13,8,6,11,9,16,4,10,12,9,19,5,8,3,7,12,6,5,7,2,10,9,9,1,4,6,4,3,2,2,4,1,7,3,3,4,4,7,2,2,5,3,-,4,3,2,2,2,1,2,6,1457,Gyobingauk,MMR008014
 Total,894,902.0,872,806,864,915,881,971,990,928,862,789,914,973,832,973,805,890,860,697,936,791,816,877,751,982,780,835,848,792,946,743,847,926,767,858,613,899,787,669,846,719,737,762,635,808,624,666,737,628,764,624,593,609,475,684,502,444,375,343,415,292,283,195,123,195,149,178,183,139,259,130,128,146,111,184,101,87,93,82,81,58,32,22,23,79,50424,Gyobingauk,MMR008014
