Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,51,111.0,149,166,166,211,149,191,146,128,138,119,104,151,91,151,89,111,106,88,151,93,70,113,63,179,77,85,79,63,153,73,59,74,56,157,58,62,91,48,122,51,63,68,44,137,49,52,45,44,76,46,30,43,27,83,25,21,18,16,41,11,15,12,6,36,9,9,7,4,16,5,2,3,1,15,-,-,3,2,4,2,2,1,1,4,5691,Minenaung(ST),MMR014015
 Illiterate,310,213.0,201,163,112,155,78,100,85,67,131,73,65,101,57,151,46,58,69,56,179,67,77,93,44,270,63,66,66,49,231,63,68,83,49,227,38,74,49,47,217,49,39,59,29,203,32,34,45,44,120,42,30,38,19,172,14,19,14,9,64,17,14,10,11,77,5,9,12,7,33,2,5,8,3,28,2,-,3,1,7,4,1,2,1,20,5768,Minenaung(ST),MMR014015
 Total,361,324.0,350,329,278,366,227,291,231,195,269,192,169,252,148,302,135,169,175,144,330,160,147,206,107,449,140,151,145,112,384,136,127,157,105,384,96,136,140,95,339,100,102,127,73,340,81,86,90,88,196,88,60,81,46,255,39,40,32,25,105,28,29,22,17,113,14,18,19,11,49,7,7,11,4,43,2,-,6,3,11,6,3,3,2,24,11459,Minenaung(ST),MMR014015
