Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,243,799.0,1023,1073,1072,1077,1083,1137,1184,1101,940,932,914,1043,850,867,879,808,797,701,813,759,793,828,685,910,709,808,819,719,803,651,682,695,651,678,583,673,680,546,736,521,561,596,515,528,438,583,471,502,532,561,432,462,364,437,329,339,327,275,353,243,232,203,121,199,107,151,145,116,211,98,68,111,47,93,57,53,58,62,75,45,36,18,18,102,45539,Dawei,MMR006001
 Illiterate,837,240.0,107,73,50,37,34,28,21,23,28,24,21,43,26,43,24,23,28,30,30,25,18,23,18,39,17,23,23,29,34,21,19,33,19,28,17,20,35,15,32,16,10,20,13,17,18,18,27,17,26,24,19,10,10,25,10,14,12,13,17,5,11,6,2,11,6,7,8,1,13,6,3,10,4,6,5,5,8,3,4,1,3,2,2,5,2731,Dawei,MMR006001
 Total,1080,1039.0,1130,1146,1122,1114,1117,1165,1205,1124,968,956,935,1086,876,910,903,831,825,731,843,784,811,851,703,949,726,831,842,748,837,672,701,728,670,706,600,693,715,561,768,537,571,616,528,545,456,601,498,519,558,585,451,472,374,462,339,353,339,288,370,248,243,209,123,210,113,158,153,117,224,104,71,121,51,99,62,58,66,65,79,46,39,20,20,107,48270,Dawei,MMR006001
