Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,101,254.0,318,301,286,275,294,330,324,291,285,279,239,270,211,274,249,274,266,221,264,226,243,252,241,278,244,225,280,203,298,222,223,275,228,284,172,252,257,190,252,155,186,229,175,153,122,138,193,146,214,164,140,135,144,179,99,134,137,94,118,93,89,52,47,60,29,50,42,34,46,29,27,25,13,28,16,17,13,20,12,5,10,5,7,14,14289,Tada(ST),MMR013024
 Illiterate,233,46.0,18,9,14,8,4,7,9,9,9,7,10,9,6,7,11,11,2,8,11,8,13,4,10,15,6,8,13,4,12,8,11,12,7,13,8,14,14,5,8,10,12,12,6,11,5,11,4,7,8,5,2,3,8,8,-,3,5,2,3,2,6,1,-,5,1,5,1,3,4,2,1,2,2,2,-,-,2,-,5,-,1,1,-,-,812,Tada(ST),MMR013024
 Total,334,300.0,336,310,300,283,298,337,333,300,294,286,249,279,217,281,260,285,268,229,275,234,256,256,251,293,250,233,293,207,310,230,234,287,235,297,180,266,271,195,260,165,198,241,181,164,127,149,197,153,222,169,142,138,152,187,99,137,142,96,121,95,95,53,47,65,30,55,43,37,50,31,28,27,15,30,16,17,15,20,17,5,11,6,7,14,15101,Tada(ST),MMR013024
