Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,87,177.0,191,206,252,247,190,257,227,219,153,145,155,174,130,162,130,114,111,122,151,118,124,144,121,206,137,142,156,126,203,170,169,162,164,218,143,202,188,146,194,127,119,136,96,140,87,77,76,77,85,62,55,31,34,53,16,20,19,18,28,3,8,13,12,12,6,6,3,2,10,1,4,1,1,6,4,2,-,2,-,1,3,3,2,13,8307,Minesan(Monsan)(ST),MMR014017
 Illiterate,247,134.0,116,118,88,117,56,77,45,33,85,56,52,78,42,87,39,37,46,49,121,42,55,54,49,143,45,46,33,33,138,44,45,42,35,136,43,56,31,39,116,37,42,41,40,131,24,56,33,29,67,33,25,13,19,72,11,17,10,9,34,8,9,4,7,27,6,13,8,4,15,3,1,4,3,8,1,4,3,1,-,1,-,-,-,4,3825,Minesan(Monsan)(ST),MMR014017
 Total,334,311.0,307,324,340,364,246,334,272,252,238,201,207,252,172,249,169,151,157,171,272,160,179,198,170,349,182,188,189,159,341,214,214,204,199,354,186,258,219,185,310,164,161,177,136,271,111,133,109,106,152,95,80,44,53,125,27,37,29,27,62,11,17,17,19,39,12,19,11,6,25,4,5,5,4,14,5,6,3,3,-,2,3,3,2,17,12132,Minesan(Monsan)(ST),MMR014017
