Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,487,1163.0,1468,1560,1732,1681,1763,1859,2147,2119,1871,1771,1715,1912,1666,2093,1650,1650,1633,1581,1974,1643,1854,1893,1735,2239,1689,1752,1801,1582,1984,1504,1572,1781,1549,1839,1351,1779,1604,1383,1846,1277,1364,1541,1219,1517,1133,1312,1464,1176,1370,1146,1063,1028,897,1162,737,810,772,667,765,515,521,336,261,400,214,291,307,267,435,235,221,253,145,239,147,159,144,94,130,81,69,43,35,128,97965,Pyay,MMR008001
 Illiterate,1192,471.0,176,76,50,52,35,33,42,38,31,32,34,33,23,39,32,20,24,25,32,23,38,34,21,40,18,30,29,21,43,21,22,25,23,37,15,16,18,26,27,14,14,10,16,28,13,14,15,11,20,15,6,9,4,7,4,8,6,6,12,8,3,3,6,9,2,7,7,2,12,8,3,8,3,6,4,6,2,4,6,3,2,1,-,5,3369,Pyay,MMR008001
 Total,1679,1634.0,1644,1636,1782,1733,1798,1892,2189,2157,1902,1803,1749,1945,1689,2132,1682,1670,1657,1606,2006,1666,1892,1927,1756,2279,1707,1782,1830,1603,2027,1525,1594,1806,1572,1876,1366,1795,1622,1409,1873,1291,1378,1551,1235,1545,1146,1326,1479,1187,1390,1161,1069,1037,901,1169,741,818,778,673,777,523,524,339,267,409,216,298,314,269,447,243,224,261,148,245,151,165,146,98,136,84,71,44,35,133,101334,Pyay,MMR008001
