Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,179,485.0,483,486,498,501,469,494,518,510,391,445,394,376,316,312,285,295,292,248,208,215,256,258,229,303,214,201,254,196,208,196,168,187,170,225,137,192,174,186,176,161,163,179,172,219,124,131,136,190,123,121,104,121,103,113,82,91,90,87,89,73,67,51,36,59,39,31,47,43,36,33,19,23,22,26,7,11,10,20,5,6,6,6,4,11,15620,Falam,MMR004001
 Illiterate,342,96.0,38,17,13,7,6,5,6,4,7,7,6,6,6,12,6,10,11,10,7,12,11,6,6,13,5,8,7,4,9,7,5,12,7,12,4,12,10,4,14,13,23,20,11,25,21,15,15,16,13,13,11,13,13,25,7,12,10,19,19,11,13,3,7,15,9,3,18,8,7,8,17,8,7,14,3,7,10,11,8,4,2,2,1,10,1310,Falam,MMR004001
 Total,521,581.0,521,503,511,508,475,499,524,514,398,452,400,382,322,324,291,305,303,258,215,227,267,264,235,316,219,209,261,200,217,203,173,199,177,237,141,204,184,190,190,174,186,199,183,244,145,146,151,206,136,134,115,134,116,138,89,103,100,106,108,84,80,54,43,74,48,34,65,51,43,41,36,31,29,40,10,18,20,31,13,10,8,8,5,21,16930,Falam,MMR004001
