Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,577,1174.0,1582,1522,1759,1877,1723,2096,2100,1695,1566,1300,1221,1584,1002,1047,777,964,912,793,1132,768,833,936,711,945,685,825,730,647,938,660,639,799,536,713,446,883,641,648,870,587,514,689,476,703,484,606,503,454,605,433,306,405,269,455,214,309,292,230,388,227,216,169,90,224,62,114,126,85,183,104,97,115,54,112,36,51,35,33,47,28,17,18,8,27,54456,Pauktaw,MMR012007
 Illiterate,1187,545.0,325,201,143,127,90,105,118,89,92,75,67,96,50,65,46,50,42,41,76,47,50,60,44,70,38,52,46,36,77,34,45,66,35,45,32,37,34,25,73,37,35,38,23,54,19,45,34,27,45,31,21,26,10,33,13,24,17,14,34,16,21,14,11,31,10,9,14,6,18,15,14,19,3,17,2,13,4,2,8,3,6,1,3,14,5430,Pauktaw,MMR012007
 Total,1764,1719.0,1907,1723,1902,2004,1813,2201,2218,1784,1658,1375,1288,1680,1052,1112,823,1014,954,834,1208,815,883,996,755,1015,723,877,776,683,1015,694,684,865,571,758,478,920,675,673,943,624,549,727,499,757,503,651,537,481,650,464,327,431,279,488,227,333,309,244,422,243,237,183,101,255,72,123,140,91,201,119,111,134,57,129,38,64,39,35,55,31,23,19,11,41,59886,Pauktaw,MMR012007
