Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,376,1022.0,1119,1009,973,976,962,1055,1008,990,888,784,837,843,764,880,725,777,816,781,997,862,860,968,912,1104,876,959,921,799,943,643,701,763,742,843,596,794,741,567,762,531,575,558,450,537,368,427,481,396,509,349,304,323,293,346,171,168,164,134,188,123,123,96,65,114,52,58,68,56,103,38,38,43,25,43,28,31,16,24,28,11,8,5,5,19,43430,Zeyarthiri,MMR018001
 Illiterate,720,123.0,42,23,21,17,13,5,10,15,14,14,7,11,7,10,7,13,11,11,17,7,11,9,7,6,5,10,12,5,20,13,12,13,3,14,3,4,9,5,7,11,8,5,5,4,2,6,6,3,6,6,5,-,3,10,4,4,3,7,2,6,2,3,2,1,2,1,2,-,6,3,1,4,-,3,1,1,2,-,-,1,1,-,-,-,1428,Zeyarthiri,MMR018001
 Total,1096,1145.0,1161,1032,994,993,975,1060,1018,1005,902,798,844,854,771,890,732,790,827,792,1014,869,871,977,919,1110,881,969,933,804,963,656,713,776,745,857,599,798,750,572,769,542,583,563,455,541,370,433,487,399,515,355,309,323,296,356,175,172,167,141,190,129,125,99,67,115,54,59,70,56,109,41,39,47,25,46,29,32,18,24,28,12,9,5,5,19,44858,Zeyarthiri,MMR018001
