Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,154,396.0,436,450,462,497,434,431,471,413,426,349,369,385,278,337,260,258,299,304,350,344,370,374,386,445,357,362,387,333,479,398,402,394,314,417,363,489,356,350,470,382,422,387,375,460,333,337,316,280,335,253,244,246,228,314,198,217,213,238,225,193,201,157,136,161,112,122,96,115,158,76,78,63,63,78,28,43,37,33,39,21,18,15,17,33,23645,Mindon,MMR009014
 Illiterate,250,61.0,26,4,15,11,9,14,21,14,12,8,7,17,12,16,7,7,12,6,26,19,12,12,11,23,15,24,17,17,22,18,22,16,13,27,8,21,14,16,27,12,15,17,13,22,15,10,13,11,18,18,11,28,11,32,10,11,11,18,15,17,16,15,10,12,8,15,6,13,22,8,6,10,7,14,1,2,7,3,3,1,3,1,1,9,1430,Mindon,MMR009014
 Total,404,457.0,462,454,477,508,443,445,492,427,438,357,376,402,290,353,267,265,311,310,376,363,382,386,397,468,372,386,404,350,501,416,424,410,327,444,371,510,370,366,497,394,437,404,388,482,348,347,329,291,353,271,255,274,239,346,208,228,224,256,240,210,217,172,146,173,120,137,102,128,180,84,84,73,70,92,29,45,44,36,42,22,21,16,18,42,25075,Mindon,MMR009014
