Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,641,2121.0,2473,2248,2370,2493,2419,2588,2841,2780,2453,2132,2133,2275,1948,2134,1768,1854,1873,1676,1860,1822,1721,1988,1724,2300,1611,1958,1773,1687,2081,1572,1548,1870,1481,1894,1357,1634,1580,1409,1732,1343,1344,1501,1212,1496,1150,1298,1321,1223,1312,1205,1067,1080,948,1131,688,867,705,642,858,544,612,458,357,469,286,336,319,284,498,295,210,240,146,209,129,141,137,130,109,92,71,42,30,178,108535,Mawlamyine,MMR011001
 Illiterate,1547,300.0,128,100,68,58,64,50,55,46,45,53,45,34,31,49,30,40,47,42,53,37,32,51,40,71,36,66,53,40,80,37,43,43,39,43,19,41,41,31,61,31,29,41,25,45,15,40,22,26,42,19,15,26,13,37,12,19,22,16,29,12,15,13,15,28,11,20,17,13,32,18,11,22,11,25,11,16,12,7,18,8,5,5,2,27,4687,Mawlamyine,MMR011001
 Total,2188,2421.0,2601,2348,2438,2551,2483,2638,2896,2826,2498,2185,2178,2309,1979,2183,1798,1894,1920,1718,1913,1859,1753,2039,1764,2371,1647,2024,1826,1727,2161,1609,1591,1913,1520,1937,1376,1675,1621,1440,1793,1374,1373,1542,1237,1541,1165,1338,1343,1249,1354,1224,1082,1106,961,1168,700,886,727,658,887,556,627,471,372,497,297,356,336,297,530,313,221,262,157,234,140,157,149,137,127,100,76,47,32,205,113222,Mawlamyine,MMR011001
