Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,121,301.0,379,333,365,346,322,374,375,362,308,305,324,352,286,334,245,290,319,217,319,241,274,252,213,342,219,235,239,207,293,173,226,217,205,241,187,205,193,192,238,168,208,157,131,181,117,148,155,105,158,101,84,71,51,98,55,52,66,54,53,27,55,32,23,44,11,13,20,11,25,12,16,16,4,8,7,1,7,3,11,1,-,4,-,7,13740,Tagaung,MMR010012
 Illiterate,266,55.0,35,23,18,10,5,5,8,9,6,10,5,12,7,11,7,4,3,3,14,4,8,10,6,9,6,7,6,5,10,6,13,9,7,7,7,3,7,4,12,3,11,5,3,7,4,4,1,-,8,3,2,1,-,2,3,3,3,-,1,1,4,-,5,3,2,1,3,1,1,1,2,-,-,2,1,-,-,1,-,-,-,-,-,-,754,Tagaung,MMR010012
 Total,387,356.0,414,356,383,356,327,379,383,371,314,315,329,364,293,345,252,294,322,220,333,245,282,262,219,351,225,242,245,212,303,179,239,226,212,248,194,208,200,196,250,171,219,162,134,188,121,152,156,105,166,104,86,72,51,100,58,55,69,54,54,28,59,32,28,47,13,14,23,12,26,13,18,16,4,10,8,1,7,4,11,1,-,4,-,7,14494,Tagaung,MMR010012
