Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,191,474.0,523,485,498,468,401,455,449,363,363,346,342,351,285,403,302,323,334,318,426,318,358,385,393,562,388,397,369,318,412,325,365,349,286,361,246,321,295,254,367,226,257,269,208,243,209,216,213,212,228,173,166,140,121,186,105,93,107,101,147,93,113,47,45,84,41,58,46,42,80,33,47,39,21,47,17,28,17,14,6,12,9,10,4,10,19752,Ngape,MMR009009
 Illiterate,375,87.0,36,20,9,11,7,10,12,6,9,4,6,7,5,15,8,10,13,9,18,12,13,11,11,20,12,13,13,9,16,6,9,14,5,17,4,3,4,6,22,4,7,15,9,26,3,12,8,7,16,7,5,9,9,18,6,11,12,7,19,14,10,11,4,22,11,9,9,6,14,4,7,12,6,15,3,6,1,3,2,1,1,3,1,7,1289,Ngape,MMR009009
 Total,566,561.0,559,505,507,479,408,465,461,369,372,350,348,358,290,418,310,333,347,327,444,330,371,396,404,582,400,410,382,327,428,331,374,363,291,378,250,324,299,260,389,230,264,284,217,269,212,228,221,219,244,180,171,149,130,204,111,104,119,108,166,107,123,58,49,106,52,67,55,48,94,37,54,51,27,62,20,34,18,17,8,13,10,13,5,17,21041,Ngape,MMR009009
