Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,707,1896.0,2186,1928,2038,2223,2037,2211,2244,1911,1824,1669,1721,1656,1332,1629,1253,1161,1234,1122,1487,1153,1231,1255,1188,1476,1075,1305,1282,1010,1565,1021,1162,1311,1177,1491,907,1272,1202,1058,1577,999,1036,1044,907,1154,836,822,985,778,1034,663,791,719,661,952,609,652,681,588,750,441,530,392,316,530,249,319,289,195,417,165,204,208,124,194,114,121,102,87,94,37,41,38,23,97,82175,Taungtha,MMR010018
 Illiterate,1132,219.0,98,63,38,26,21,37,19,13,39,29,30,33,21,44,19,39,29,17,38,22,36,42,24,43,19,35,27,33,59,25,41,34,28,44,20,36,35,25,49,33,36,36,31,47,30,28,26,22,40,23,24,15,15,45,16,22,23,30,46,15,24,15,10,34,13,18,29,11,37,12,15,23,11,22,5,9,11,10,8,9,9,2,3,21,3645,Taungtha,MMR010018
 Total,1839,2115.0,2284,1991,2076,2249,2058,2248,2263,1924,1863,1698,1751,1689,1353,1673,1272,1200,1263,1139,1525,1175,1267,1297,1212,1519,1094,1340,1309,1043,1624,1046,1203,1345,1205,1535,927,1308,1237,1083,1626,1032,1072,1080,938,1201,866,850,1011,800,1074,686,815,734,676,997,625,674,704,618,796,456,554,407,326,564,262,337,318,206,454,177,219,231,135,216,119,130,113,97,102,46,50,40,26,118,85820,Taungtha,MMR010018
