Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,190,606.0,715,684,751,789,789,840,807,709,804,640,655,647,582,756,578,604,719,674,894,635,662,781,660,826,692,694,658,542,826,557,513,561,506,629,400,604,420,445,590,440,367,430,329,491,303,323,345,297,412,301,229,249,219,297,180,157,131,134,183,98,85,51,41,85,31,45,35,37,80,36,24,34,14,31,17,22,19,22,16,13,1,3,4,15,33310,Pyinsalu(ST),MMR017016
 Illiterate,1000,317.0,139,75,53,35,27,33,28,21,30,25,20,31,23,45,28,44,43,41,74,48,39,50,43,60,48,28,36,42,59,31,34,44,30,45,12,30,21,20,33,32,25,20,19,35,18,17,15,15,36,21,11,15,13,12,11,7,10,4,18,3,7,12,3,9,3,4,4,4,10,4,5,5,1,8,3,3,3,1,3,2,-,1,-,2,3339,Pyinsalu(ST),MMR017016
 Total,1190,923.0,854,759,804,824,816,873,835,730,834,665,675,678,605,801,606,648,762,715,968,683,701,831,703,886,740,722,694,584,885,588,547,605,536,674,412,634,441,465,623,472,392,450,348,526,321,340,360,312,448,322,240,264,232,309,191,164,141,138,201,101,92,63,44,94,34,49,39,41,90,40,29,39,15,39,20,25,22,23,19,15,1,4,4,17,36649,Pyinsalu(ST),MMR017016
