Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,268,770.0,986,898,999,884,915,1002,1047,891,912,748,829,824,730,772,580,579,598,603,689,598,658,685,597,750,536,556,643,508,654,521,518,535,460,546,421,489,482,353,520,301,333,345,307,313,243,305,273,287,353,258,207,193,175,212,130,157,178,144,138,122,137,79,63,98,70,53,60,43,81,41,43,33,25,38,18,21,22,11,10,7,8,7,6,18,33520,Shwegu,MMR001011
 Illiterate,533,82.0,26,13,7,9,9,3,7,2,7,7,8,8,3,11,7,9,10,7,6,5,12,7,11,5,3,6,5,6,9,8,6,5,8,11,4,6,3,9,15,8,11,7,3,11,1,3,11,10,4,7,6,3,3,6,1,5,7,3,5,3,8,3,2,4,2,1,3,3,2,1,-,3,3,4,-,2,-,2,1,-,-,1,1,-,1082,Shwegu,MMR001011
 Total,801,852.0,1012,911,1006,893,924,1005,1054,893,919,755,837,832,733,783,587,588,608,610,695,603,670,692,608,755,539,562,648,514,663,529,524,540,468,557,425,495,485,362,535,309,344,352,310,324,244,308,284,297,357,265,213,196,178,218,131,162,185,147,143,125,145,82,65,102,72,54,63,46,83,42,43,36,28,42,18,23,22,13,11,7,8,8,7,18,34602,Shwegu,MMR001011
