Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,5,4.0,10,9,11,13,18,7,11,13,7,10,5,4,13,4,5,6,9,14,8,10,8,14,10,13,12,12,10,9,9,12,16,15,15,14,9,13,7,6,5,3,11,9,5,5,5,6,6,7,3,5,4,4,2,6,1,3,2,2,1,2,1,1,-,1,1,-,-,2,-,2,1,-,-,-,-,-,-,-,-,1,-,1,-,-,508,Cocogyun,MMR013032
 Illiterate,13,2.0,2,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,2,1,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,38,Cocogyun,MMR013032
 Total,18,6.0,12,9,11,13,18,8,11,14,7,10,5,4,13,4,5,6,9,14,8,10,10,16,11,15,13,12,11,9,9,12,16,15,15,14,9,13,8,6,5,3,12,10,7,5,6,6,6,7,3,5,4,4,2,6,1,3,2,2,1,2,1,1,-,1,1,1,1,2,-,3,1,-,-,-,-,-,-,-,-,1,-,1,-,1,546,Cocogyun,MMR013032
