Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,52,125.0,113,154,139,153,115,170,161,137,133,134,138,164,111,169,129,145,126,119,163,115,108,136,105,188,122,138,100,100,145,87,86,117,87,141,93,107,104,73,151,100,62,76,51,110,55,73,57,68,111,66,69,71,33,94,28,40,40,27,32,24,20,16,14,28,11,13,11,10,24,8,7,10,6,20,10,6,9,4,8,3,3,2,1,8,6692,Minepan,MMR014021
 Illiterate,161,130.0,95,79,58,71,45,64,58,55,72,39,55,77,48,98,58,54,48,47,86,43,47,73,38,148,38,43,63,44,102,36,43,77,36,117,30,42,39,32,116,46,54,64,44,110,28,61,48,35,90,51,37,32,27,70,8,24,24,13,30,6,12,7,11,34,9,10,8,4,24,7,3,10,3,25,3,5,9,1,13,1,4,2,2,21,3835,Minepan,MMR014021
 Total,213,255.0,208,233,197,224,160,234,219,192,205,173,193,241,159,267,187,199,174,166,249,158,155,209,143,336,160,181,163,144,247,123,129,194,123,258,123,149,143,105,267,146,116,140,95,220,83,134,105,103,201,117,106,103,60,164,36,64,64,40,62,30,32,23,25,62,20,23,19,14,48,15,10,20,9,45,13,11,18,5,21,4,7,4,3,29,10527,Minepan,MMR014021
