Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,1672,4518.0,5131,4984,4969,5101,4910,5431,5883,5612,5300,5466,6076,7606,6795,8292,6758,7007,7135,6699,7403,6329,6270,6849,6086,7693,5402,6123,5696,4860,6019,4497,4180,4991,4020,4780,2999,4395,3727,3083,3998,3002,2766,3165,2343,3033,2147,2546,2513,2244,2453,2104,1620,1746,1368,2117,1180,1229,1195,959,1203,721,823,612,367,657,308,360,379,306,555,298,203,280,115,221,116,125,114,81,102,80,62,47,17,140,272767,Hlinethaya,MMR013008
 Illiterate,3666,1077.0,388,214,170,197,115,140,132,126,109,115,125,149,108,139,95,112,87,114,129,117,104,125,72,132,76,103,112,75,137,79,85,126,59,101,53,82,74,47,80,43,41,58,42,77,30,50,37,28,59,34,27,27,29,45,14,17,26,28,36,15,17,14,3,20,3,12,8,12,24,6,6,10,7,12,4,10,9,3,7,7,2,4,3,18,10330,Hlinethaya,MMR013008
 Total,5338,5595.0,5519,5198,5139,5298,5025,5571,6015,5738,5409,5581,6201,7755,6903,8431,6853,7119,7222,6813,7532,6446,6374,6974,6158,7825,5478,6226,5808,4935,6156,4576,4265,5117,4079,4881,3052,4477,3801,3130,4078,3045,2807,3223,2385,3110,2177,2596,2550,2272,2512,2138,1647,1773,1397,2162,1194,1246,1221,987,1239,736,840,626,370,677,311,372,387,318,579,304,209,290,122,233,120,135,123,84,109,87,64,51,20,158,283097,Hlinethaya,MMR013008
