Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,72,93.0,119,120,135,128,116,154,163,173,152,170,158,171,148,161,154,147,169,128,120,138,145,123,147,155,103,138,122,120,115,124,117,131,117,150,117,139,130,121,140,131,121,130,134,124,106,111,143,107,108,96,116,99,91,105,72,66,59,55,40,44,63,40,28,28,24,24,25,43,38,24,24,17,7,25,15,15,24,15,12,7,8,4,3,22,8136,Dagon,MMR013043
 Illiterate,60,12.0,3,2,1,-,2,-,-,-,-,2,-,2,1,1,-,-,-,3,-,1,1,-,-,1,2,2,2,-,-,-,-,-,2,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,1,-,-,-,-,2,-,-,2,-,-,-,-,-,1,-,-,-,-,-,-,2,1,-,-,-,-,-,1,1,-,-,-,-,-,1,115,Dagon,MMR013043
 Total,132,105.0,122,122,136,128,118,154,163,173,152,172,158,173,149,162,154,147,169,131,120,139,146,123,147,156,105,140,124,120,115,124,117,131,119,150,117,140,130,121,140,131,121,130,135,124,106,112,143,107,109,96,116,99,91,107,72,66,61,55,40,44,63,40,29,28,24,24,25,43,38,26,25,17,7,25,15,15,25,16,12,7,8,4,3,23,8251,Dagon,MMR013043
