Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,156,395.0,427,422,486,466,408,436,412,364,332,338,354,347,264,350,267,245,304,272,378,350,330,387,374,463,338,373,354,300,387,324,332,340,285,341,268,305,279,223,295,217,230,206,185,296,202,201,207,191,222,161,162,167,148,206,132,124,134,122,151,112,135,90,85,102,51,66,63,57,70,43,50,33,35,39,16,14,20,11,9,6,4,5,4,8,18863,Saytottara,MMR009011
 Illiterate,288,35.0,18,8,10,3,6,3,4,1,4,7,2,8,8,3,6,2,4,7,6,4,6,4,3,2,2,2,3,6,4,2,3,10,3,3,2,2,2,5,2,6,3,1,3,5,7,6,6,6,4,3,5,7,6,6,1,3,8,8,7,3,5,3,1,4,3,4,2,3,3,4,3,2,-,3,2,2,1,4,2,-,2,-,-,1,661,Saytottara,MMR009011
 Total,444,430.0,445,430,496,469,414,439,416,365,336,345,356,355,272,353,273,247,308,279,384,354,336,391,377,465,340,375,357,306,391,326,335,350,288,344,270,307,281,228,297,223,233,207,188,301,209,207,213,197,226,164,167,174,154,212,133,127,142,130,158,115,140,93,86,106,54,70,65,60,73,47,53,35,35,42,18,16,21,15,11,6,6,5,4,9,19524,Saytottara,MMR009011
