Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,149,370.0,473,668,719,902,759,849,925,915,797,767,698,772,642,657,497,508,528,494,627,518,485,485,403,535,356,384,366,302,288,277,308,257,228,277,144,163,171,134,149,115,102,113,88,123,73,92,94,71,78,85,52,56,48,57,35,42,31,26,39,25,30,17,15,14,7,10,6,8,4,7,6,12,3,5,6,3,2,1,4,2,1,-,1,8,21563,Laukine,MMR015022
 Illiterate,803,602.0,406,374,250,196,119,138,130,130,144,171,149,213,183,230,160,205,196,182,281,207,193,231,202,308,217,247,239,249,275,210,282,276,243,320,231,281,258,249,256,243,190,179,189,286,199,201,195,173,179,162,128,153,122,172,123,95,115,90,91,93,82,75,54,99,47,56,72,44,49,40,34,47,21,46,25,25,18,17,21,12,10,5,9,27,14549,Laukine,MMR015022
 Total,952,972.0,879,1042,969,1098,878,987,1055,1045,941,938,847,985,825,887,657,713,724,676,908,725,678,716,605,843,573,631,605,551,563,487,590,533,471,597,375,444,429,383,405,358,292,292,277,409,272,293,289,244,257,247,180,209,170,229,158,137,146,116,130,118,112,92,69,113,54,66,78,52,53,47,40,59,24,51,31,28,20,18,25,14,11,5,10,35,36112,Laukine,MMR015022
