Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,190,380.0,510,522,510,596,495,628,612,539,510,434,424,407,307,302,202,246,256,213,335,211,260,273,252,349,216,236,225,164,286,175,213,221,175,258,186,266,210,192,240,175,182,194,134,182,127,155,144,144,172,131,86,116,97,154,88,87,88,75,96,54,48,38,25,53,9,17,14,16,44,11,8,21,9,24,8,6,13,9,10,1,6,7,3,20,16327,Buthidaung,MMR012010
 Illiterate,507,287.0,216,174,119,142,55,85,76,54,81,43,55,64,55,78,50,68,56,65,118,63,82,78,60,114,46,53,67,45,121,54,64,68,38,102,47,57,57,42,102,48,49,69,37,95,39,52,63,43,110,48,44,44,24,86,14,29,30,19,51,12,27,20,9,44,5,4,8,7,17,7,4,10,6,17,3,6,3,5,8,5,4,2,3,14,5052,Buthidaung,MMR012010
 Total,697,667.0,726,696,629,738,550,713,688,593,591,477,479,471,362,380,252,314,312,278,453,274,342,351,312,463,262,289,292,209,407,229,277,289,213,360,233,323,267,234,342,223,231,263,171,277,166,207,207,187,282,179,130,160,121,240,102,116,118,94,147,66,75,58,34,97,14,21,22,23,61,18,12,31,15,41,11,12,16,14,18,6,10,9,6,34,21379,Buthidaung,MMR012010
