Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,598,1617.0,1842,1698,1854,1801,1751,1888,2117,1803,1823,1782,1823,2002,1733,2080,1508,1603,1650,1423,1808,1428,1647,1691,1568,2059,1518,1651,1611,1350,1939,1202,1552,1516,1236,1671,1207,1556,1391,1116,1790,1072,1270,1264,1018,1428,993,1146,1097,944,1288,809,847,756,616,913,566,578,628,474,760,401,570,366,252,478,241,278,284,193,388,200,206,217,132,210,122,125,106,86,109,49,66,29,40,125,90643,Shwebo,MMR005004
 Illiterate,1222,215.0,77,61,40,34,28,29,29,34,31,29,32,41,30,49,28,42,24,33,46,16,29,34,25,45,25,27,38,22,67,17,32,43,27,53,28,39,33,19,60,13,23,24,24,56,23,20,27,12,35,9,11,13,5,19,6,12,8,5,29,14,16,5,5,20,3,9,12,8,23,4,9,11,10,19,8,9,4,7,11,3,5,6,3,7,3438,Shwebo,MMR005004
 Total,1820,1832.0,1919,1759,1894,1835,1779,1917,2146,1837,1854,1811,1855,2043,1763,2129,1536,1645,1674,1456,1854,1444,1676,1725,1593,2104,1543,1678,1649,1372,2006,1219,1584,1559,1263,1724,1235,1595,1424,1135,1850,1085,1293,1288,1042,1484,1016,1166,1124,956,1323,818,858,769,621,932,572,590,636,479,789,415,586,371,257,498,244,287,296,201,411,204,215,228,142,229,130,134,110,93,120,52,71,35,43,132,94081,Shwebo,MMR005004
