Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,28,61.0,91,117,115,136,132,140,123,117,92,100,97,101,90,94,78,78,53,66,77,61,57,56,40,71,29,54,35,43,50,42,34,40,36,40,18,35,16,17,31,30,14,28,13,34,21,25,15,18,21,11,9,18,12,15,7,10,8,7,8,4,13,5,2,6,4,2,3,6,2,5,1,2,2,2,2,1,1,-,1,1,1,-,-,4,3185,Chiphwe,MMR001005
 Illiterate,126,96.0,67,52,45,38,39,33,30,37,20,25,22,31,22,27,17,7,19,20,27,15,12,22,10,31,10,11,15,15,18,16,11,17,12,29,18,21,23,16,24,13,18,24,15,34,12,24,17,7,14,11,7,14,5,33,6,7,8,6,4,3,3,6,4,10,4,1,6,4,5,1,2,3,-,6,1,3,2,2,3,-,2,-,1,15,1512,Chiphwe,MMR001005
 Total,154,157.0,158,169,160,174,171,173,153,154,112,125,119,132,112,121,95,85,72,86,104,76,69,78,50,102,39,65,50,58,68,58,45,57,48,69,36,56,39,33,55,43,32,52,28,68,33,49,32,25,35,22,16,32,17,48,13,17,16,13,12,7,16,11,6,16,8,3,9,10,7,6,3,5,2,8,3,4,3,2,4,1,3,-,1,19,4697,Chiphwe,MMR001005
