Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,721,1794.0,2056,1924,2066,2164,2206,2266,2390,2257,2167,1936,2072,2241,1912,2113,1850,1953,1863,1763,1946,1664,1685,1947,1661,2077,1755,1781,1728,1478,1859,1432,1492,1711,1417,1664,1169,1600,1504,1362,1505,1220,1126,1257,1043,1241,914,1035,1022,928,1019,842,756,806,641,901,569,562,592,467,540,427,446,355,212,305,217,211,243,209,288,161,145,157,72,125,66,82,59,74,70,62,33,27,19,69,95766,Hmawby,MMR013003
 Illiterate,1388,339.0,120,82,67,44,42,57,66,49,58,69,61,75,54,61,37,63,49,50,70,49,54,69,50,73,40,52,60,44,66,51,49,48,37,54,35,48,46,37,48,33,32,30,26,33,22,30,25,14,25,18,13,16,9,20,6,7,15,17,14,14,8,5,6,11,5,4,11,7,22,4,10,9,7,4,1,5,7,4,3,1,5,-,2,4,4475,Hmawby,MMR013003
 Total,2109,2133.0,2176,2006,2133,2208,2248,2323,2456,2306,2225,2005,2133,2316,1966,2174,1887,2016,1912,1813,2016,1713,1739,2016,1711,2150,1795,1833,1788,1522,1925,1483,1541,1759,1454,1718,1204,1648,1550,1399,1553,1253,1158,1287,1069,1274,936,1065,1047,942,1044,860,769,822,650,921,575,569,607,484,554,441,454,360,218,316,222,215,254,216,310,165,155,166,79,129,67,87,66,78,73,63,38,27,21,73,100241,Hmawby,MMR013003
