Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,624,1950.0,2111,1824,1893,1992,1888,2059,2044,1871,1593,1445,1458,1405,1165,1552,1141,1159,1082,1064,1411,1072,1160,1246,1212,1519,1115,1216,1290,1068,1502,1076,1135,1259,1093,1349,965,1279,1155,977,1447,954,1066,915,799,1093,881,880,963,821,1024,767,855,771,671,926,679,722,686,533,682,439,537,339,290,398,238,305,283,214,367,219,212,219,115,165,113,119,101,64,90,47,50,32,10,100,78620,Yesagyo,MMR009019
 Illiterate,1286,149.0,63,40,46,30,17,31,29,29,25,21,28,29,22,42,19,18,24,27,32,29,26,27,31,43,23,25,38,27,55,24,30,32,20,50,15,25,19,25,43,24,20,33,17,55,14,25,37,18,41,28,20,21,22,43,22,24,35,14,31,20,17,20,15,29,15,17,17,13,34,16,10,18,12,21,6,7,4,7,7,6,7,3,2,17,3498,Yesagyo,MMR009019
 Total,1910,2099.0,2174,1864,1939,2022,1905,2090,2073,1900,1618,1466,1486,1434,1187,1594,1160,1177,1106,1091,1443,1101,1186,1273,1243,1562,1138,1241,1328,1095,1557,1100,1165,1291,1113,1399,980,1304,1174,1002,1490,978,1086,948,816,1148,895,905,1000,839,1065,795,875,792,693,969,701,746,721,547,713,459,554,359,305,427,253,322,300,227,401,235,222,237,127,186,119,126,105,71,97,53,57,35,12,117,82118,Yesagyo,MMR009019
