Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,322,818.0,1003,1103,1156,1157,1059,1139,1197,1007,917,911,857,785,610,665,553,603,602,505,533,475,451,456,380,508,402,447,402,411,427,370,355,447,360,434,295,375,441,354,428,348,363,328,335,431,262,280,310,302,259,254,241,210,209,235,152,146,157,157,149,134,100,81,77,99,90,70,66,78,46,69,45,50,30,39,16,24,31,23,11,11,3,8,10,18,32077,Tedim,MMR004004
 Illiterate,890,376.0,221,112,92,54,28,26,22,29,21,25,18,18,17,21,20,15,20,16,38,19,19,35,30,49,30,18,26,27,38,25,27,29,24,47,25,23,39,30,39,34,22,30,21,37,24,28,21,34,24,28,21,21,23,35,16,24,22,23,25,14,20,7,7,10,3,8,9,11,10,5,5,8,9,11,5,4,4,7,7,1,-,4,4,3,3367,Tedim,MMR004004
 Total,1212,1194.0,1224,1215,1248,1211,1087,1165,1219,1036,938,936,875,803,627,686,573,618,622,521,571,494,470,491,410,557,432,465,428,438,465,395,382,476,384,481,320,398,480,384,467,382,385,358,356,468,286,308,331,336,283,282,262,231,232,270,168,170,179,180,174,148,120,88,84,109,93,78,75,89,56,74,50,58,39,50,21,28,35,30,18,12,3,12,14,21,35444,Tedim,MMR004004
