Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,132,387.0,474,474,529,512,472,571,542,520,461,432,380,476,338,324,258,312,274,246,261,212,226,215,226,247,161,176,182,161,210,208,206,224,168,272,158,209,244,219,251,198,208,229,171,297,135,172,192,177,169,176,154,148,106,173,81,111,127,109,135,77,82,72,45,81,42,64,46,69,53,36,25,41,17,27,11,18,14,11,12,7,4,7,2,11,16692,HaKa,MMR004002
 Illiterate,423,174.0,89,64,34,20,9,14,8,10,20,12,10,9,11,20,10,12,13,15,21,16,13,26,9,26,9,11,14,15,15,14,15,20,10,30,9,16,17,19,34,21,25,31,17,43,24,24,24,20,25,14,11,18,15,33,9,20,11,9,24,9,7,9,6,17,5,16,9,17,19,11,5,14,8,21,11,11,8,10,10,6,3,-,1,12,1999,HaKa,MMR004002
 Total,555,561.0,563,538,563,532,481,585,550,530,481,444,390,485,349,344,268,324,287,261,282,228,239,241,235,273,170,187,196,176,225,222,221,244,178,302,167,225,261,238,285,219,233,260,188,340,159,196,216,197,194,190,165,166,121,206,90,131,138,118,159,86,89,81,51,98,47,80,55,86,72,47,30,55,25,48,22,29,22,21,22,13,7,7,3,23,18691,HaKa,MMR004002
