Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,119,267.0,355,374,371,491,343,403,406,357,302,290,298,258,203,224,127,151,139,140,159,151,164,177,164,214,131,135,114,130,178,143,119,124,105,162,100,137,114,126,129,85,96,105,85,113,58,63,69,95,62,58,45,77,57,90,43,43,36,50,51,30,40,23,17,24,9,12,13,11,9,2,4,5,3,8,2,2,5,3,2,2,-,2,-,3,10206,Sami(ST),MMR004009
 Illiterate,411,230.0,125,85,32,31,12,10,12,6,14,4,8,9,9,11,6,11,9,12,15,15,13,14,10,27,14,7,13,13,20,13,19,21,7,23,10,17,10,22,28,20,12,20,10,45,21,13,26,33,43,24,27,24,17,68,14,21,27,19,34,24,19,18,18,27,5,8,13,16,15,6,10,9,4,24,6,1,9,5,9,4,4,-,5,20,2175,Sami(ST),MMR004009
 Total,530,497.0,480,459,403,522,355,413,418,363,316,294,306,267,212,235,133,162,148,152,174,166,177,191,174,241,145,142,127,143,198,156,138,145,112,185,110,154,124,148,157,105,108,125,95,158,79,76,95,128,105,82,72,101,74,158,57,64,63,69,85,54,59,41,35,51,14,20,26,27,24,8,14,14,7,32,8,3,14,8,11,6,4,2,5,23,12381,Sami(ST),MMR004009
