Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,291,1033.0,1314,1240,1259,1341,1227,1321,1398,1278,1219,1190,1227,1313,1087,1354,1056,1118,1054,1047,1226,1028,1092,1221,943,1395,935,1117,1119,867,1248,945,951,1028,831,1096,751,972,839,717,987,707,649,718,552,802,551,607,655,548,612,445,408,423,337,505,257,297,287,293,314,204,223,146,87,156,76,132,100,106,149,76,62,67,47,79,40,39,38,25,41,22,16,15,9,52,56649,Naungkhio,MMR015013
 Illiterate,973,327.0,122,90,50,35,20,42,40,22,30,35,35,45,41,53,34,39,46,41,66,43,53,52,45,117,44,61,55,44,105,52,60,56,42,72,33,52,58,41,78,53,55,48,31,77,29,46,48,30,41,43,34,26,18,49,20,23,18,25,34,16,28,11,10,35,10,24,11,16,23,13,13,16,15,9,5,8,12,11,12,3,2,3,1,3,4407,Naungkhio,MMR015013
 Total,1264,1360.0,1436,1330,1309,1376,1247,1363,1438,1300,1249,1225,1262,1358,1128,1407,1090,1157,1100,1088,1292,1071,1145,1273,988,1512,979,1178,1174,911,1353,997,1011,1084,873,1168,784,1024,897,758,1065,760,704,766,583,879,580,653,703,578,653,488,442,449,355,554,277,320,305,318,348,220,251,157,97,191,86,156,111,122,172,89,75,83,62,88,45,47,50,36,53,25,18,18,10,55,61056,Naungkhio,MMR015013
