Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,249,1162.0,1310,1301,1390,1331,1348,1496,1463,1264,957,885,857,916,734,741,668,630,600,563,636,611,593,619,531,652,520,617,592,538,774,545,538,588,443,553,458,583,587,422,676,431,425,483,422,497,388,498,492,512,662,525,494,424,341,497,280,349,316,325,386,249,251,198,119,214,111,166,176,140,277,140,117,127,70,123,63,84,70,81,108,66,38,43,21,121,43861,Lounglon,MMR006002
 Illiterate,982,287.0,133,75,53,41,26,27,42,22,26,34,29,40,25,37,22,32,19,22,37,26,34,32,22,38,19,41,35,31,43,27,29,39,11,29,16,33,24,23,49,14,21,26,19,26,10,35,31,20,44,28,27,30,14,40,20,11,19,19,28,6,8,17,6,22,5,10,11,8,23,6,12,17,6,5,8,5,11,4,5,9,9,2,1,16,3326,Lounglon,MMR006002
 Total,1231,1449.0,1443,1376,1443,1372,1374,1523,1505,1286,983,919,886,956,759,778,690,662,619,585,673,637,627,651,553,690,539,658,627,569,817,572,567,627,454,582,474,616,611,445,725,445,446,509,441,523,398,533,523,532,706,553,521,454,355,537,300,360,335,344,414,255,259,215,125,236,116,176,187,148,300,146,129,144,76,128,71,89,81,85,113,75,47,45,22,137,47187,Lounglon,MMR006002
