Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,109,286.0,329,279,352,275,289,331,302,236,231,224,218,172,192,204,196,189,241,220,256,211,240,259,230,279,230,262,237,198,261,209,235,234,195,227,250,261,251,223,266,225,207,191,191,219,200,185,167,168,193,142,135,141,113,151,111,109,101,126,114,105,87,69,47,64,66,63,49,46,66,42,42,30,11,25,22,22,15,10,11,3,7,7,2,10,13999,Saw,MMR009025
 Illiterate,228,43.0,14,9,5,4,3,3,4,4,4,4,3,9,3,4,2,8,2,1,3,7,3,3,3,8,4,9,2,3,5,4,3,9,4,6,4,1,5,3,1,6,5,3,2,6,5,6,7,5,14,6,6,6,8,14,8,9,8,7,10,8,5,8,5,9,4,1,1,3,4,5,5,2,2,8,-,1,1,2,2,1,1,2,-,1,669,Saw,MMR009025
 Total,337,329.0,343,288,357,279,292,334,306,240,235,228,221,181,195,208,198,197,243,221,259,218,243,262,233,287,234,271,239,201,266,213,238,243,199,233,254,262,256,226,267,231,212,194,193,225,205,191,174,173,207,148,141,147,121,165,119,118,109,133,124,113,92,77,52,73,70,64,50,49,70,47,47,32,13,33,22,23,16,12,13,4,8,9,2,11,14668,Saw,MMR009025
