Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,553,1497.0,1754,1722,1731,1919,1737,1984,1986,1771,1527,1477,1444,1577,1349,1538,1254,1343,1324,1256,1496,1216,1327,1502,1280,1838,1155,1448,1420,1187,1601,1212,1151,1517,1124,1418,913,1281,1117,891,1285,846,768,923,626,845,557,698,618,527,658,524,408,435,323,521,245,290,270,210,329,144,175,132,75,145,46,75,73,60,88,45,35,41,17,37,15,19,16,14,20,15,17,4,3,37,70091,Myawady,MMR003005
 Illiterate,1672,734.0,420,311,183,224,152,169,163,143,133,103,126,154,107,220,127,138,155,105,200,131,119,160,93,293,95,182,151,115,269,134,135,215,107,283,84,120,127,108,230,115,96,155,85,271,56,93,90,59,157,94,64,83,44,202,20,48,45,32,101,24,43,38,13,111,6,13,14,16,35,10,11,18,10,40,-,6,9,3,12,9,2,2,5,22,11272,Myawady,MMR003005
 Total,2225,2231.0,2174,2033,1914,2143,1889,2153,2149,1914,1660,1580,1570,1731,1456,1758,1381,1481,1479,1361,1696,1347,1446,1662,1373,2131,1250,1630,1571,1302,1870,1346,1286,1732,1231,1701,997,1401,1244,999,1515,961,864,1078,711,1116,613,791,708,586,815,618,472,518,367,723,265,338,315,242,430,168,218,170,88,256,52,88,87,76,123,55,46,59,27,77,15,25,25,17,32,24,19,6,8,59,81363,Myawady,MMR003005
