Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,905,2345.0,2683,2614,2700,2778,2738,2887,3185,3050,2848,2855,3015,3306,2986,3603,2953,3053,3128,2796,3065,2825,2644,2868,2657,3333,2543,2740,2575,2296,2686,2213,2055,2466,2143,2385,1709,2282,2015,1673,2213,1683,1523,1757,1497,1724,1207,1392,1398,1267,1351,1180,984,991,849,1146,710,798,778,631,849,571,580,436,317,450,296,315,308,251,433,234,166,197,133,185,109,110,87,73,88,57,41,40,14,100,137120,Shwepyitha,MMR013007
 Illiterate,1787,414.0,171,101,63,77,44,65,62,65,53,69,58,61,41,75,45,46,58,49,61,36,42,45,36,50,26,38,48,36,50,35,30,36,33,35,26,36,39,33,36,21,29,26,6,26,18,34,14,17,23,22,19,23,16,11,12,13,12,9,17,10,9,5,7,10,7,9,12,10,16,9,7,8,6,7,2,3,6,5,7,8,-,4,3,8,4757,Shwepyitha,MMR013007
 Total,2692,2759.0,2854,2715,2763,2855,2782,2952,3247,3115,2901,2924,3073,3367,3027,3678,2998,3099,3186,2845,3126,2861,2686,2913,2693,3383,2569,2778,2623,2332,2736,2248,2085,2502,2176,2420,1735,2318,2054,1706,2249,1704,1552,1783,1503,1750,1225,1426,1412,1284,1374,1202,1003,1014,865,1157,722,811,790,640,866,581,589,441,324,460,303,324,320,261,449,243,173,205,139,192,111,113,93,78,95,65,41,44,17,108,141877,Shwepyitha,MMR013007
