Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,182,512.0,548,476,525,560,549,513,572,524,532,471,504,525,410,503,467,444,487,464,581,501,534,566,513,661,516,565,551,447,641,523,520,543,424,582,489,615,445,420,617,462,473,456,442,539,397,404,392,364,455,340,328,316,290,359,233,259,249,224,247,201,219,131,100,160,109,132,116,109,157,76,78,89,64,106,52,62,60,51,45,20,21,22,12,52,30495,Kamma,MMR009015
 Illiterate,359,61.0,23,29,16,16,22,15,15,14,14,15,14,13,12,21,10,6,16,15,20,20,19,22,17,30,19,18,14,17,22,25,14,19,20,24,15,17,14,13,18,15,20,18,9,19,17,22,19,8,20,16,21,13,11,11,6,10,19,7,22,14,14,13,4,12,10,8,7,7,13,5,5,10,5,13,4,6,4,2,4,1,2,1,2,6,1578,Kamma,MMR009015
 Total,541,573.0,571,505,541,576,571,528,587,538,546,486,518,538,422,524,477,450,503,479,601,521,553,588,530,691,535,583,565,464,663,548,534,562,444,606,504,632,459,433,635,477,493,474,451,558,414,426,411,372,475,356,349,329,301,370,239,269,268,231,269,215,233,144,104,172,119,140,123,116,170,81,83,99,69,119,56,68,64,53,49,21,23,23,14,58,32073,Kamma,MMR009015
