Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,757,1826.0,2278,2179,2259,2369,2273,2560,2721,2546,2349,2150,2218,2346,2023,2472,2049,2036,1931,1782,2260,1861,1968,2184,2038,2624,1919,2145,1873,1708,2066,1633,1578,1984,1557,1988,1347,1944,1731,1494,1850,1542,1447,1701,1293,1727,1263,1510,1446,1271,1438,1257,1034,1128,924,1313,731,850,649,510,683,443,477,372,230,413,219,290,321,291,444,230,189,239,132,224,130,130,129,105,107,65,51,42,28,121,112015,Pathein,MMR017001
 Illiterate,1587,479.0,210,135,94,76,71,61,73,71,56,68,56,78,50,71,46,55,41,29,64,42,53,79,40,83,45,50,65,53,76,44,42,62,38,54,20,55,38,29,44,27,39,37,22,38,29,37,33,36,52,27,27,21,25,33,14,10,19,20,26,13,10,6,8,21,5,7,8,11,28,11,9,16,1,15,6,9,7,8,2,7,6,6,1,11,5287,Pathein,MMR017001
 Total,2344,2305.0,2488,2314,2353,2445,2344,2621,2794,2617,2405,2218,2274,2424,2073,2543,2095,2091,1972,1811,2324,1903,2021,2263,2078,2707,1964,2195,1938,1761,2142,1677,1620,2046,1595,2042,1367,1999,1769,1523,1894,1569,1486,1738,1315,1765,1292,1547,1479,1307,1490,1284,1061,1149,949,1346,745,860,668,530,709,456,487,378,238,434,224,297,329,302,472,241,198,255,133,239,136,139,136,113,109,72,57,48,29,132,117302,Pathein,MMR017001
