Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,301,895.0,1127,1166,1174,1138,1075,1196,1042,1048,985,856,809,922,744,795,653,599,634,522,711,564,539,610,470,641,571,501,593,495,635,431,460,495,511,572,405,507,456,374,514,353,357,444,344,387,312,332,349,335,380,298,257,288,206,302,185,204,176,189,228,128,135,118,82,129,68,86,103,75,137,73,52,58,33,86,43,44,32,45,47,34,23,14,18,57,36382,Palaw,MMR006007
 Illiterate,841,281.0,109,74,39,39,22,25,21,24,34,20,22,36,24,36,20,27,28,17,49,24,25,38,28,48,23,29,36,27,57,26,29,29,20,47,19,25,19,33,32,24,16,16,16,40,9,18,12,17,33,20,14,14,6,16,13,13,7,10,18,14,7,2,2,15,3,7,7,8,18,4,7,6,4,16,2,9,5,1,5,1,2,1,2,8,2890,Palaw,MMR006007
 Total,1142,1176.0,1236,1240,1213,1177,1097,1221,1063,1072,1019,876,831,958,768,831,673,626,662,539,760,588,564,648,498,689,594,530,629,522,692,457,489,524,531,619,424,532,475,407,546,377,373,460,360,427,321,350,361,352,413,318,271,302,212,318,198,217,183,199,246,142,142,120,84,144,71,93,110,83,155,77,59,64,37,102,45,53,37,46,52,35,25,15,20,65,39272,Palaw,MMR006007
