Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,238,571.0,694,679,700,701,629,630,598,571,631,624,720,833,686,717,572,609,588,576,610,534,539,651,534,649,443,499,566,446,544,416,412,468,382,462,362,417,347,316,396,302,269,264,246,327,238,242,266,229,261,171,162,178,141,202,124,127,109,100,132,102,92,54,36,43,36,34,46,46,54,31,29,25,23,36,24,16,13,19,8,14,5,9,5,13,27463,Naungtayar(ST),MMR014009
 Illiterate,580,205.0,112,81,44,21,9,19,16,22,38,32,22,34,33,42,26,28,29,35,36,42,45,45,29,59,48,55,60,39,57,33,61,58,46,59,51,47,44,43,50,43,36,49,35,61,50,43,39,53,48,41,36,39,32,61,26,37,19,34,37,29,32,13,10,27,17,23,26,26,18,16,13,20,16,15,14,12,11,11,15,8,3,2,4,8,3643,Naungtayar(ST),MMR014009
 Total,818,776.0,806,760,744,722,638,649,614,593,669,656,742,867,719,759,598,637,617,611,646,576,584,696,563,708,491,554,626,485,601,449,473,526,428,521,413,464,391,359,446,345,305,313,281,388,288,285,305,282,309,212,198,217,173,263,150,164,128,134,169,131,124,67,46,70,53,57,72,72,72,47,42,45,39,51,38,28,24,30,23,22,8,11,9,21,31106,Naungtayar(ST),MMR014009
