Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,368,1110.0,1251,1203,1289,1346,1151,1261,1276,1118,1066,1042,1136,1138,1017,1124,924,866,905,862,985,828,917,924,826,1083,810,832,882,757,915,721,748,801,683,826,599,732,665,598,706,469,567,572,486,545,393,451,426,386,476,363,291,332,263,330,201,222,213,188,199,136,111,101,81,107,63,72,82,61,93,49,51,46,28,41,28,26,18,24,20,17,6,12,3,22,46962,Yatsauk,MMR014008
 Illiterate,865,257.0,129,65,38,29,18,30,39,40,39,34,46,52,38,77,37,46,43,38,84,61,76,72,64,108,78,67,64,65,119,53,83,72,41,88,42,86,66,59,121,60,50,51,52,104,49,64,54,53,89,54,42,46,49,83,36,37,43,34,57,21,27,21,11,38,15,19,9,13,22,6,17,12,4,9,6,9,2,2,1,4,5,9,2,10,4930,Yatsauk,MMR014008
 Total,1233,1367.0,1380,1268,1327,1375,1169,1291,1315,1158,1105,1076,1182,1190,1055,1201,961,912,948,900,1069,889,993,996,890,1191,888,899,946,822,1034,774,831,873,724,914,641,818,731,657,827,529,617,623,538,649,442,515,480,439,565,417,333,378,312,413,237,259,256,222,256,157,138,122,92,145,78,91,91,74,115,55,68,58,32,50,34,35,20,26,21,21,11,21,5,32,51892,Yatsauk,MMR014008
