Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,483,1065.0,1211,1214,1268,1392,1129,1351,1252,969,942,796,772,1056,654,974,557,693,718,560,968,560,669,853,600,1031,609,716,682,536,996,574,596,793,514,786,441,746,534,451,843,405,412,481,303,653,324,417,446,348,565,374,291,308,230,420,172,235,226,177,365,123,200,132,88,255,73,106,87,75,212,77,74,75,37,102,33,40,34,21,40,17,17,14,3,30,42671,An,MMR012014
 Illiterate,956,415.0,202,180,100,125,51,75,79,67,69,52,54,100,42,121,29,62,44,41,118,69,40,95,47,201,51,78,68,45,160,39,50,91,44,133,27,67,42,35,132,48,49,65,43,179,38,77,71,40,132,90,53,54,36,172,32,53,46,42,115,25,52,32,12,117,8,26,22,21,64,17,22,24,9,54,10,13,17,7,15,6,9,6,5,13,6537,An,MMR012014
 Total,1439,1480.0,1413,1394,1368,1517,1180,1426,1331,1036,1011,848,826,1156,696,1095,586,755,762,601,1086,629,709,948,647,1232,660,794,750,581,1156,613,646,884,558,919,468,813,576,486,975,453,461,546,346,832,362,494,517,388,697,464,344,362,266,592,204,288,272,219,480,148,252,164,100,372,81,132,109,96,276,94,96,99,46,156,43,53,51,28,55,23,26,20,8,43,49208,An,MMR012014
