Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,129,240.0,267,232,252,298,246,319,290,232,277,221,255,273,246,253,251,253,250,196,256,210,242,246,238,242,198,257,229,185,258,184,206,238,165,204,136,205,208,159,218,157,202,152,130,168,123,161,123,119,167,124,116,104,74,112,64,67,58,52,82,39,52,35,23,45,21,32,26,23,44,20,30,25,13,15,8,9,6,6,6,7,7,2,3,10,12326,Kyaukmyaung(ST),MMR005004
 Illiterate,168,34.0,12,6,3,6,2,3,3,5,11,8,5,7,4,9,3,4,7,2,6,4,4,10,2,8,10,6,9,8,13,6,6,9,8,8,2,3,8,6,11,5,6,4,4,9,10,4,7,7,7,4,4,5,5,11,7,3,4,2,7,4,4,1,7,9,2,-,2,2,3,4,2,1,1,1,2,-,1,1,3,-,1,-,1,2,618,Kyaukmyaung(ST),MMR005004
 Total,297,274.0,279,238,255,304,248,322,293,237,288,229,260,280,250,262,254,257,257,198,262,214,246,256,240,250,208,263,238,193,271,190,212,247,173,212,138,208,216,165,229,162,208,156,134,177,133,165,130,126,174,128,120,109,79,123,71,70,62,54,89,43,56,36,30,54,23,32,28,25,47,24,32,26,14,16,10,9,7,7,9,7,8,2,4,12,12944,Kyaukmyaung(ST),MMR005004
