Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,722,2340.0,2703,2348,2306,2591,2402,2534,2747,2432,2124,2025,2155,2076,1796,2210,1800,1588,1580,1600,1975,1580,1768,1897,1704,2198,1673,1920,1659,1543,2181,1459,1527,1695,1522,2012,1310,1676,1486,1322,2020,1313,1350,1271,1000,1496,1041,1196,1186,1073,1292,918,1043,1037,792,1132,757,906,864,717,872,540,652,434,354,519,341,352,376,283,492,230,250,291,160,199,133,136,108,95,117,64,35,52,38,114,105827,Pakokku,MMR009018
 Illiterate,1627,281.0,117,65,51,60,34,53,44,47,46,41,48,58,46,69,46,52,55,58,81,50,66,70,52,100,51,70,59,72,100,60,59,60,48,79,54,72,53,42,102,47,73,70,42,87,37,53,54,51,72,64,54,46,47,97,45,54,55,34,86,44,63,29,27,51,25,26,43,32,66,34,39,37,19,29,27,21,8,14,30,9,12,8,3,17,6179,Pakokku,MMR009018
 Total,2349,2621.0,2820,2413,2357,2651,2436,2587,2791,2479,2170,2066,2203,2134,1842,2279,1846,1640,1635,1658,2056,1630,1834,1967,1756,2298,1724,1990,1718,1615,2281,1519,1586,1755,1570,2091,1364,1748,1539,1364,2122,1360,1423,1341,1042,1583,1078,1249,1240,1124,1364,982,1097,1083,839,1229,802,960,919,751,958,584,715,463,381,570,366,378,419,315,558,264,289,328,179,228,160,157,116,109,147,73,47,60,41,131,112006,Pakokku,MMR009018
