Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,237,884.0,913,989,906,966,852,932,866,785,696,477,487,590,489,488,435,445,412,341,446,342,386,394,375,500,362,430,419,317,447,344,393,463,327,505,270,392,396,281,424,280,285,303,258,366,240,292,265,252,318,222,192,231,162,330,176,184,200,142,244,106,160,112,55,122,63,75,63,62,94,53,37,47,15,48,25,25,33,20,37,10,13,13,8,24,27665,Lamine,MMR011006
 Illiterate,852,265.0,128,88,48,69,38,60,54,55,50,44,43,56,39,70,38,48,57,55,78,45,70,68,68,93,53,90,89,75,142,94,90,110,67,134,56,125,89,61,132,66,92,109,68,164,63,108,82,77,147,82,81,87,45,175,51,81,97,78,108,54,84,45,31,124,26,58,64,44,89,52,38,56,38,94,34,32,30,27,42,26,12,14,11,52,7024,Lamine,MMR011006
 Total,1089,1149.0,1041,1077,954,1035,890,992,920,840,746,521,530,646,528,558,473,493,469,396,524,387,456,462,443,593,415,520,508,392,589,438,483,573,394,639,326,517,485,342,556,346,377,412,326,530,303,400,347,329,465,304,273,318,207,505,227,265,297,220,352,160,244,157,86,246,89,133,127,106,183,105,75,103,53,142,59,57,63,47,79,36,25,27,19,76,34689,Lamine,MMR011006
