Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,35,74.0,96,124,117,158,135,152,160,133,127,133,133,196,119,178,106,163,176,137,192,163,134,185,142,204,106,113,93,92,127,112,91,121,86,139,79,94,93,81,101,88,64,99,81,84,50,53,48,51,63,49,35,41,25,51,19,35,29,26,33,20,18,15,9,18,4,3,6,4,7,7,5,10,-,7,-,3,1,-,1,-,1,2,2,5,6372,Minelar,MMR016005
 Illiterate,246,208.0,173,144,93,125,68,88,102,52,92,95,86,123,93,148,76,124,104,82,154,75,74,105,76,164,41,91,53,67,117,94,86,136,87,124,76,100,84,88,124,89,76,101,66,140,58,73,76,59,75,60,42,61,44,82,32,55,33,39,48,41,36,28,13,20,6,15,8,9,29,12,6,10,4,19,5,5,2,6,2,-,4,2,3,6,5938,Minelar,MMR016005
 Total,281,282.0,269,268,210,283,203,240,262,185,219,228,219,319,212,326,182,287,280,219,346,238,208,290,218,368,147,204,146,159,244,206,177,257,173,263,155,194,177,169,225,177,140,200,147,224,108,126,124,110,138,109,77,102,69,133,51,90,62,65,81,61,54,43,22,38,10,18,14,13,36,19,11,20,4,26,5,8,3,6,3,-,5,4,5,11,12310,Minelar,MMR016005
