Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,603,1844.0,2337,2051,2302,2353,2401,2498,2580,2456,2362,2017,2100,2131,1742,2103,1759,1772,1706,1649,1935,1640,1779,1856,1814,2145,1616,1809,1824,1577,2087,1490,1611,1690,1382,1793,1224,1704,1536,1255,1778,1277,1314,1282,1127,1358,1145,1188,1173,1124,1403,958,965,887,740,970,645,780,689,612,708,438,544,376,300,466,208,254,264,219,467,182,197,211,140,164,120,123,122,100,101,64,53,46,21,103,101939,Taungdwingyi,MMR009004
 Illiterate,1716,470.0,149,71,56,39,38,36,48,39,59,28,45,38,36,50,36,25,39,30,47,42,36,37,39,52,43,41,38,31,73,30,34,35,35,39,27,40,44,33,76,33,46,51,35,55,36,30,34,34,37,20,24,31,22,40,25,31,23,37,35,19,33,22,17,41,17,24,16,19,46,29,26,27,30,29,21,14,19,15,15,10,8,3,5,21,5125,Taungdwingyi,MMR009004
 Total,2319,2314.0,2486,2122,2358,2392,2439,2534,2628,2495,2421,2045,2145,2169,1778,2153,1795,1797,1745,1679,1982,1682,1815,1893,1853,2197,1659,1850,1862,1608,2160,1520,1645,1725,1417,1832,1251,1744,1580,1288,1854,1310,1360,1333,1162,1413,1181,1218,1207,1158,1440,978,989,918,762,1010,670,811,712,649,743,457,577,398,317,507,225,278,280,238,513,211,223,238,170,193,141,137,141,115,116,74,61,49,26,124,107064,Taungdwingyi,MMR009004
