Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,546,1612.0,1853,1703,1649,1797,1799,1818,2027,1675,1790,1603,1757,1898,1498,2000,1444,1459,1560,1426,1924,1377,1582,1578,1372,1878,1305,1640,1462,1276,2016,1331,1342,1597,1177,1685,1064,1566,1509,1163,1873,1163,1181,1272,1032,1481,898,990,1016,847,1306,873,908,832,665,1040,556,720,640,591,816,502,540,421,270,513,271,295,278,246,478,201,190,219,120,198,112,109,110,96,97,41,29,28,16,92,88930,Wundwin,MMR010031
 Illiterate,1253,251.0,96,64,39,43,35,41,42,31,39,53,49,54,39,55,44,40,40,36,69,42,50,48,49,93,40,51,56,32,90,49,40,54,37,79,48,44,61,38,76,47,55,49,42,93,26,31,44,33,60,38,37,46,22,74,31,47,46,45,78,28,49,28,28,53,29,24,35,33,80,25,18,30,16,51,20,18,24,12,24,8,11,6,5,16,5105,Wundwin,MMR010031
 Total,1799,1863.0,1949,1767,1688,1840,1834,1859,2069,1706,1829,1656,1806,1952,1537,2055,1488,1499,1600,1462,1993,1419,1632,1626,1421,1971,1345,1691,1518,1308,2106,1380,1382,1651,1214,1764,1112,1610,1570,1201,1949,1210,1236,1321,1074,1574,924,1021,1060,880,1366,911,945,878,687,1114,587,767,686,636,894,530,589,449,298,566,300,319,313,279,558,226,208,249,136,249,132,127,134,108,121,49,40,34,21,108,94035,Wundwin,MMR010031
