Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,459,1622.0,1775,1798,1874,1836,1751,1855,1899,1678,1623,1475,1393,1425,1156,1431,1038,1131,1157,968,1233,1013,1060,1192,980,1308,959,1083,1138,982,1250,947,983,1119,922,1179,732,1078,954,892,1107,776,718,887,624,856,581,690,665,564,745,587,496,502,367,611,341,377,389,296,403,272,277,218,130,216,101,136,173,94,207,133,68,80,47,96,58,41,57,43,47,37,30,16,12,73,65592,Kyaikto,MMR011009
 Illiterate,1452,443.0,182,95,78,54,43,57,58,57,49,52,66,72,39,78,40,47,41,34,44,58,50,65,42,75,36,59,59,44,84,43,63,49,31,53,20,30,27,34,66,32,33,27,23,46,16,20,18,19,28,21,15,20,13,22,7,5,14,13,19,3,12,7,6,17,6,9,5,6,9,11,4,10,1,8,3,2,6,6,5,2,3,4,-,7,4632,Kyaikto,MMR011009
 Total,1911,2065.0,1957,1893,1952,1890,1794,1912,1957,1735,1672,1527,1459,1497,1195,1509,1078,1178,1198,1002,1277,1071,1110,1257,1022,1383,995,1142,1197,1026,1334,990,1046,1168,953,1232,752,1108,981,926,1173,808,751,914,647,902,597,710,683,583,773,608,511,522,380,633,348,382,403,309,422,275,289,225,136,233,107,145,178,100,216,144,72,90,48,104,61,43,63,49,52,39,33,20,12,80,70224,Kyaikto,MMR011009
