Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,319,847.0,1020,977,995,1020,939,1047,1170,1049,1002,885,959,1016,829,936,714,752,811,748,947,805,844,982,776,1190,823,924,933,781,1141,819,832,952,750,1103,651,993,826,726,1047,722,652,760,635,859,525,657,656,575,727,611,450,465,347,670,310,394,331,413,513,294,312,256,152,376,132,207,197,174,287,129,97,160,61,146,62,99,94,62,109,50,40,27,26,116,51817,Thandwe,MMR012015
 Illiterate,689,153.0,79,50,39,31,28,25,18,35,44,24,26,28,29,45,21,31,25,20,49,34,39,47,28,55,20,36,40,23,54,32,39,33,23,42,13,33,18,18,43,16,20,24,24,41,14,19,19,18,34,28,16,12,6,46,6,16,19,17,25,5,19,12,10,34,7,14,13,14,34,13,10,15,6,35,4,10,9,13,15,10,4,3,3,20,2911,Thandwe,MMR012015
 Total,1008,1000.0,1099,1027,1034,1051,967,1072,1188,1084,1046,909,985,1044,858,981,735,783,836,768,996,839,883,1029,804,1245,843,960,973,804,1195,851,871,985,773,1145,664,1026,844,744,1090,738,672,784,659,900,539,676,675,593,761,639,466,477,353,716,316,410,350,430,538,299,331,268,162,410,139,221,210,188,321,142,107,175,67,181,66,109,103,75,124,60,44,30,29,136,54728,Thandwe,MMR012015
