Read_and_write,Age_5,Age_6.0,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 Literate,593,1616.0,1964,1739,1732,1828,1775,1842,1840,1700,1618,1417,1487,1639,1302,1611,1301,1268,1298,1302,1561,1328,1326,1440,1323,1618,1166,1323,1203,1026,1529,1027,1129,1320,1048,1376,926,1273,1211,1000,1521,1003,999,1108,869,1123,756,805,822,727,897,671,667,636,513,819,455,557,538,514,599,300,370,321,207,347,192,216,199,161,325,158,120,180,95,156,76,91,80,62,83,50,35,25,21,66,76560,Thazi,MMR010030
 Illiterate,1328,339.0,112,73,46,38,28,32,31,29,23,32,25,40,18,54,30,38,35,31,49,36,28,50,42,36,17,38,47,36,60,31,39,36,23,51,19,40,27,26,56,17,25,25,24,39,13,21,19,11,24,12,8,14,16,29,4,11,15,11,31,11,12,15,8,20,3,8,12,19,21,4,9,4,5,21,8,9,4,6,7,3,7,3,-,12,3769,Thazi,MMR010030
 Total,1921,1955.0,2076,1812,1778,1866,1803,1874,1871,1729,1641,1449,1512,1679,1320,1665,1331,1306,1333,1333,1610,1364,1354,1490,1365,1654,1183,1361,1250,1062,1589,1058,1168,1356,1071,1427,945,1313,1238,1026,1577,1020,1024,1133,893,1162,769,826,841,738,921,683,675,650,529,848,459,568,553,525,630,311,382,336,215,367,195,224,211,180,346,162,129,184,100,177,84,100,84,68,90,53,42,28,21,78,80329,Thazi,MMR010030
