Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2056,1937,2022,2190,2398,2285,2503,2607,2668,2683,2809,2894,3227,3893,3442,3164,2853,2843,3595,2959,3054,2505,2759,2661,2519,3031,2404,2495,2801,2343,3165,2134,2396,2248,1999,2461,1785,1857,2191,1653,2154,1461,2253,1994,1654,2375,1700,1490,1754,1429,1722,1231,1534,1518,1262,1466,1259,1050,1142,802,1217,696,849,795,698,1020,578,689,498,302,463,179,282,275,258,487,240,201,283,139,236,137,149,152,133,160,93,79,41,34,153,146255,Sittway,MMR012001
 Yes - some difficulty,28,8,6,6,6,8,2,5,4,8,3,6,7,14,8,3,4,2,8,9,7,4,1,4,2,10,8,3,6,7,4,7,7,4,6,14,6,3,12,5,12,5,10,10,10,13,12,7,13,7,14,6,9,9,18,12,24,11,16,7,15,10,21,21,22,32,14,25,20,14,38,11,18,19,21,36,24,10,26,12,39,16,7,22,15,14,17,10,13,3,42,1097,Sittway,MMR012001
 Yes - a lot of difficulty,14,9,8,4,12,3,5,3,3,5,4,2,2,3,4,4,8,2,3,-,4,1,3,7,2,3,-,2,1,1,3,1,2,1,2,2,2,-,3,2,4,3,8,1,2,3,2,3,2,1,3,3,2,1,2,5,2,2,2,-,6,3,3,2,3,1,2,3,3,2,9,-,1,3,5,7,6,4,6,1,8,3,5,2,6,5,2,3,-,2,13,310,Sittway,MMR012001
 Yes - cannot remember/concentrate at all,7,2,2,4,1,2,3,2,1,4,4,2,7,5,4,4,2,4,5,2,2,-,1,-,1,5,3,1,-,2,3,2,8,3,2,6,3,4,-,5,7,1,4,2,3,3,1,3,5,-,4,1,4,2,2,1,2,2,2,3,4,1,4,1,1,3,2,1,1,3,3,1,-,1,1,2,1,1,2,-,5,1,3,3,1,4,4,1,1,2,9,237,Sittway,MMR012001
 Total,2105,1956,2038,2204,2417,2298,2513,2617,2676,2700,2820,2904,3243,3915,3458,3175,2867,2851,3611,2970,3067,2510,2764,2672,2524,3049,2415,2501,2808,2353,3175,2144,2413,2256,2009,2483,1796,1864,2206,1665,2177,1470,2275,2007,1669,2394,1715,1503,1774,1437,1743,1241,1549,1530,1284,1484,1287,1065,1162,812,1242,710,877,819,724,1056,596,718,522,321,513,191,301,298,285,532,271,216,317,152,288,157,164,179,155,183,116,93,55,41,217,147899,Sittway,MMR012001
