Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,496,456,544,595,578,541,548,534,562,444,687,434,557,441,386,455,377,345,519,316,702,339,423,420,342,707,362,368,518,345,793,280,352,331,247,597,253,233,326,225,575,191,273,240,189,575,232,160,223,157,640,127,182,159,164,295,159,121,146,66,354,50,60,72,55,175,38,43,46,19,156,20,20,27,22,61,16,13,14,9,73,5,12,5,5,25,2,4,3,1,37,24294,Kholan(ST),MMR014013
 Yes - some difficulty,19,4,5,1,1,1,2,-,-,1,1,-,-,-,-,1,1,1,-,-,3,-,1,1,4,3,3,1,3,-,6,2,5,3,3,2,2,2,1,1,10,3,4,2,6,1,4,4,3,1,10,1,4,5,3,2,10,3,7,2,11,2,6,3,3,8,-,2,1,-,15,-,2,2,1,3,-,2,-,-,6,-,-,1,1,5,1,4,2,1,11,262,Kholan(ST),MMR014013
 Yes - a lot of difficulty,4,2,-,-,-,-,1,1,-,-,1,-,-,2,1,1,1,1,1,-,5,-,-,-,2,3,-,-,-,1,2,-,1,1,-,1,-,1,-,-,3,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,-,-,-,1,-,-,-,1,1,-,-,2,-,6,-,1,-,1,-,1,-,-,-,2,58,Kholan(ST),MMR014013
 Yes - cannot remember/concentrate at all,6,3,5,2,4,-,-,-,-,-,-,1,1,1,4,-,-,1,-,-,2,-,-,-,-,3,-,-,-,-,1,-,-,-,-,2,2,-,-,-,1,-,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,2,45,Kholan(ST),MMR014013
 Total,525,465,554,598,583,542,551,535,562,445,689,435,558,444,391,457,379,348,520,316,712,339,424,421,348,716,365,369,521,346,802,282,358,335,250,602,257,236,327,226,589,194,278,242,195,578,239,164,226,158,650,128,186,164,167,297,170,124,153,68,366,52,66,75,58,184,38,45,47,19,172,20,22,29,24,65,16,15,16,9,86,5,13,6,7,30,4,8,5,2,52,24659,Kholan(ST),MMR014013
