Disability_remembering,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2062,2126,2263,2346,2449,2364,2376,2319,2122,2320,2490,2235,2482,2514,2281,2209,2054,2498,2734,2519,3048,2706,2692,2901,2707,3301,2640,2911,3092,2847,3699,2852,2851,2616,2124,3142,2124,2266,2414,1866,2468,1794,2290,1795,1514,2324,1606,1788,1652,1340,1916,1305,1368,1382,1243,1470,977,1122,933,761,1230,696,776,748,716,861,547,658,474,366,685,320,386,347,304,566,228,235,257,146,325,130,135,137,92,140,53,56,40,41,152,144457,Minhla,MMR009013
 Yes - some difficulty,10,26,8,-,9,7,5,11,16,11,9,6,3,3,11,6,3,2,5,5,3,2,3,4,5,5,3,6,7,3,7,8,4,4,6,4,4,5,9,3,7,7,2,5,7,15,6,9,6,6,12,13,10,14,9,13,13,16,7,15,22,13,15,23,22,27,18,26,23,17,47,15,20,17,21,59,22,19,32,19,46,15,24,21,17,17,12,16,12,7,37,1144,Minhla,MMR009013
 Yes - a lot of difficulty,10,6,4,2,1,3,3,8,3,4,5,4,6,2,2,-,3,6,3,2,3,4,3,-,2,4,-,3,1,-,6,2,2,-,3,1,1,2,1,2,3,1,4,2,1,2,2,1,-,3,2,-,2,4,-,-,-,1,3,3,2,-,2,2,3,2,3,6,3,3,6,4,4,4,4,8,4,5,7,3,12,2,4,10,2,9,2,1,1,1,20,290,Minhla,MMR009013
 Yes - cannot remember/concentrate at all,8,5,3,-,-,1,4,2,6,1,4,9,3,8,3,2,1,4,4,1,2,2,3,-,1,3,-,4,1,-,3,5,2,1,2,3,-,2,2,-,3,1,3,2,-,5,2,-,-,1,3,1,1,1,1,2,-,1,1,-,5,-,-,2,2,2,1,2,2,-,4,-,-,-,1,1,2,3,3,-,5,-,2,-,1,2,5,2,1,-,10,191,Minhla,MMR009013
 Total,2090,2163,2278,2348,2459,2375,2388,2340,2147,2336,2508,2254,2494,2527,2297,2217,2061,2510,2746,2527,3056,2714,2701,2905,2715,3313,2643,2924,3101,2850,3715,2867,2859,2621,2135,3150,2129,2275,2426,1871,2481,1803,2299,1804,1522,2346,1616,1798,1658,1350,1933,1319,1381,1401,1253,1485,990,1140,944,779,1259,709,793,775,743,892,569,692,502,386,742,339,410,368,330,634,256,262,299,168,388,147,165,168,112,168,72,75,54,49,219,146082,Minhla,MMR009013
